X,Y,Z,ID,TOF,TIME
1.0834,0.1775,2.2545,0,1018,51850
0.9930,0.5894,2.2547,1,752,51998
0.8680,0.4709,2.2580,0,1024,52326
0.8460,0.5533,2.2573,1,752,52474
0.8030,0.5116,2.2580,2,1019,52623
0.8512,0.3213,2.2581,0,608,52802
0.7776,0.5648,2.2574,1,761,52950
0.7718,0.5574,2.2580,0,1022,53278
0.7759,0.5425,2.2574,1,755,53427
3.3723,3.1331,2.2580,2,2090,53574
8.5630,4.4845,2.2560,0,2481,53754
3.4612,-0.1780,2.2470,1,757,53903
-0.9465,-1.6737,2.2564,0,231,54231
-1.0939,-1.6599,2.2550,1,774,54380
1.5013,-0.5062,2.2440,0,1021,54707
1.3411,4.8635,2.2334,1,1982,54855
-0.2588,1.2846,2.2474,2,1027,55004
-0.6271,0.6282,2.2423,0,573,55183
-2.8557,3.2549,2.2402,1,1983,55331
-2.4609,1.4932,2.2475,2,1023,55481
-1.5502,1.7710,2.2521,0,574,55659
-0.1699,0.1213,2.2497,1,780,55808
0.4275,0.9246,2.2473,2,1037,55957
0.4622,0.3737,2.2442,0,575,56136
0.3875,0.5340,2.2443,1,794,56285
0.6270,0.8199,2.2436,2,1050,56433
0.6970,0.4557,2.2406,0,560,56612
0.6235,0.6633,2.2415,1,802,56761
3.1263,3.4663,2.2290,2,2111,56909
2.0923,3.0494,2.2408,0,553,57089
2.6823,8.4434,2.2470,1,3042,57237
-0.2813,1.4300,2.2580,2,1063,57384
-0.7071,0.8007,2.2578,0,542,57565
-0.2373,0.2326,2.2554,1,817,57712
2.3726,4.0986,2.2580,2,2122,57861
1.7387,3.5517,2.2560,0,541,58041
1.6440,0.8989,2.2498,1,825,58188
1.1226,0.4584,2.2543,2,1077,58338
1.0397,0.6544,2.2560,0,533,58517
0.9991,0.8614,2.2555,1,829,58665
0.8891,0.7503,2.2580,2,1086,58815
0.9174,0.6660,2.2578,0,517,58993
0.8679,0.8696,2.2585,1,840,59142
0.8253,0.8249,2.2580,2,1089,59290
0.8812,0.6503,2.2578,0,518,59469
0.8225,0.8809,2.2586,1,846,59618
3.1793,3.5101,2.2580,0,2131,59947
2.3857,0.8753,2.2499,1,854,60094
4.3410,2.2188,2.2507,0,2136,60423
3.1939,0.5174,2.2470,1,860,60570
4.8508,1.3454,2.2434,2,2135,60718
2.0246,1.9676,2.2525,0,505,60899
1.9078,1.0220,2.2500,1,867,61047
1.2417,0.4777,2.2542,0,1108,61375
1.1750,1.0084,2.2529,1,863,61524
3.4276,3.3129,2.2507,2,2137,61674
1.9357,2.8425,2.2543,0,490,61851
1.7861,1.0373,2.2500,1,868,61999
3.8873,2.8262,2.2507,0,2139,62327
2.8610,0.7487,2.2470,1,870,62476
1.5829,-0.0032,2.2504,2,1109,62624
1.1384,0.8304,2.2526,0,499,62803
1.1108,1.0334,2.2530,1,873,62951
0.9243,0.8373,2.2542,2,1112,63099
0.9475,0.7769,2.2543,0,490,63280
0.9020,0.9912,2.2530,1,872,63429
0.8343,0.9186,2.2542,2,1111,63578
0.8909,0.7583,2.2543,0,489,63756
0.8367,0.9862,2.2530,1,875,63904
0.8090,0.9556,2.2542,0,1115,64233
-1.0322,8.1722,2.2679,1,3042,64380
-1.4432,1.9499,2.2580,2,1134,64530
-1.2059,2.0024,2.2576,0,460,64709
-0.2278,0.6059,2.2532,1,902,64857
0.2544,1.4395,2.2541,0,1135,65185
0.4442,0.9490,2.2501,1,899,65334
0.6324,1.2052,2.2502,2,1139,65481
0.7348,0.8143,2.2497,0,460,65661
0.6636,1.0587,2.2470,1,908,65810
0.7053,1.1134,2.2503,0,1131,66138
0.7120,1.0877,2.2501,1,913,66287
0.7401,1.1259,2.2502,0,1140,66614
0.7513,1.0905,2.2501,1,911,66761
0.7635,1.1063,2.2502,2,1140,66911
0.8538,0.8441,2.2497,0,462,67090
0.7936,1.0963,2.2470,1,909,67238
0.8000,1.1066,2.2501,0,1146,67566
0.8005,1.1094,2.2501,1,912,67715
0.8113,1.1251,2.2501,0,1153,68043
0.8225,1.0859,2.2470,1,904,68192
0.8368,1.1027,2.2501,2,1152,68340
0.9079,0.9266,2.2499,0,445,68519
0.8625,1.1387,2.2470,1,917,68668
1.0216,1.3289,2.2495,0,1238,68996
1.0442,1.2001,2.2470,1,924,69144
0.9062,1.0460,2.2501,2,1153,69293
0.9312,0.9888,2.2501,0,431,69472
0.8918,1.1884,2.2502,1,929,69619
0.8534,1.1449,2.2540,0,1165,69948
0.8419,1.2022,2.2534,1,936,70096
0.8196,1.1755,2.2540,2,1166,70245
0.9043,0.9707,2.2545,0,433,70424
0.8555,1.2021,2.2534,1,935,70573
0.8406,1.1875,2.2540,0,1172,70900
0.8402,1.1955,2.2534,1,934,71050
1.0073,1.4018,2.2537,2,1251,71197
1.2279,1.0950,2.2545,0,447,71376
1.2154,1.2223,2.2533,1,924,71525
1.0295,1.0226,2.2540,0,1172,71854
1.0058,1.1600,2.2533,1,914,72001
1.1274,1.2988,2.2537,0,1251,72330
1.1446,1.1720,2.2532,1,912,72477
0.9735,0.9867,2.2541,0,1153,72806
0.9484,1.1205,2.2532,1,906,72954
3.1658,3.6760,2.2506,0,2164,73282
2.3963,1.0223,2.2470,1,896,73431
1.4446,0.3335,2.2503,0,1129,73758
1.4087,1.1662,2.2501,1,903,73906
1.0166,0.7731,2.2542,2,1117,74055
0.9841,0.8476,2.2544,0,475,74234
0.1630,4.9124,2.2610,1,2035,74382
-0.7012,1.7361,2.2580,0,1107,74711
-2.0717,3.9752,2.2609,1,2020,74858
-1.9365,1.8781,2.2580,2,1113,75006
-1.2577,2.0165,2.2560,0,474,75187
-0.2245,0.5627,2.2501,1,891,75336
0.2660,1.3935,2.2503,2,1126,75485
0.2181,0.7122,2.2462,0,476,75663
0.1574,0.8317,2.2470,1,901,75811
0.4476,1.2662,2.2465,2,1122,75961
0.5054,0.7171,2.2429,0,476,76139
-0.9952,4.5443,2.2401,1,2029,76288
-1.2846,1.8939,2.2503,2,1121,76437
-1.2134,1.9146,2.2512,0,468,76616
-0.2767,0.6093,2.2470,1,911,76763
0.1720,1.4099,2.2465,2,1116,76912
0.0648,0.7893,2.2403,0,459,77092
0.0612,0.7974,2.2408,1,905,77240
0.3693,1.2788,2.2389,2,1113,77387
0.3865,0.7501,2.2305,0,464,77569
0.3140,0.9154,2.2315,1,904,77717
0.7165,1.4838,2.2287,2,1219,77865
0.9803,0.8917,2.2100,0,463,78045
-0.5001,8.2974,2.1218,1,3042,78193
-1.2544,1.8526,2.2085,2,1110,78341
-1.1269,1.8918,2.2132,0,446,78521
-0.2828,0.6845,2.2247,1,930,78668
0.1174,1.4277,2.2160,0,1113,78997
0.2776,1.0540,2.2211,1,945,79145
0.5738,1.5035,2.2168,2,1201,79294
0.7519,0.8813,2.1892,0,443,79473
0.6657,1.1935,2.1854,1,946,79622
0.6412,1.1611,2.1882,2,1130,79771
0.6999,0.9318,2.1758,0,425,79949
-1.0448,6.8389,2.0365,1,2668,80099
-1.4079,1.9495,2.1607,2,1135,80247
-1.0725,2.0252,2.1795,0,421,80427
-0.2367,0.7606,2.2018,1,941,80575
0.2828,1.7220,2.1832,2,1212,80723
0.2114,0.8610,2.0825,0,436,80903
-1.4756,4.3942,1.8747,1,2048,81051
-1.5648,1.9192,2.0265,2,1125,81200
-1.0918,2.0251,2.0838,0,429,81379
-0.2678,0.7912,2.1358,1,954,81526
0.1183,1.5286,2.1055,0,1140,81855
-1.1327,4.5589,1.9870,1,2049,82003
-1.3624,1.9319,2.0989,2,1131,82152
-1.0771,2.0018,2.1263,0,425,82331
-2.3600,3.9294,2.0708,1,2055,82480
-2.1209,1.8390,2.1404,2,1106,82629
-1.1118,2.0458,2.1880,0,431,82807
0.1725,0.1271,2.2173,1,721,82957
0.8348,0.8552,2.2053,2,1098,83104
0.8100,0.9270,2.2083,0,435,83283
0.4159,2.4614,2.1881,1,1322,83431
2.4507,6.7005,2.1239,0,2792,83760
2.2770,5.0681,2.1485,1,2052,83908
0.1539,1.3328,2.2092,2,1094,84056
0.0747,0.8834,2.1893,0,432,84236
-1.7201,4.3131,2.1201,1,2056,84384
-1.7073,1.8241,2.1754,0,1095,84713
-0.6130,0.5632,2.2008,1,962,84862
-0.2135,1.4841,2.1798,2,1086,85011
-0.4691,1.0838,2.1453,0,436,85189
-0.2901,0.8164,2.1544,1,964,85338
-1.6570,-1.8518,2.2552,2,25,85486
0.2928,2.2533,2.2560,0,28,85665
-0.4729,4.8241,2.2611,1,2057,85813
-0.9005,2.4653,2.2580,2,1303,85961
-1.1457,2.4889,2.2575,0,434,86141
0.6657,-0.4839,2.2504,1,493,86289
0.8377,-0.3804,2.2521,0,866,86618
0.1457,1.1369,2.2537,1,983,86766
0.7240,2.0991,2.2533,2,1370,86915
1.5818,1.5693,2.2487,0,428,87094
1.6158,5.1444,2.2470,1,2064,87243
-0.1428,1.3872,2.2543,2,1068,87392
-0.3283,1.0153,2.2545,0,432,87570
-2.2680,4.0690,2.2612,1,2074,87719
-2.0391,1.7033,2.2580,2,1064,87868
-1.0628,1.9651,2.2560,0,422,88046
-0.4117,0.9929,2.2505,1,1026,88195
-0.2289,1.4113,2.2507,2,1064,88344
-0.4193,1.0966,2.2502,0,424,88523
-2.3492,4.0707,2.2470,1,2087,88671
-2.1239,2.0099,2.2540,2,1155,88818
-1.0868,2.1493,2.2560,0,418,88999
-2.3534,4.1139,2.2542,1,2097,89147
-2.1242,2.0133,2.2580,2,1156,89295
-1.0868,2.1522,2.2560,0,418,89476
-2.3776,4.1513,2.2542,1,2110,89624
-2.1346,1.9957,2.2580,2,1152,89773
-1.1397,2.1346,2.2560,0,434,89952
-0.4375,1.0728,2.2506,1,1049,90100
-0.1695,1.7183,2.2501,2,1153,90248
-0.5980,1.1887,2.2456,0,432,90428
-0.5129,1.0679,2.2470,1,1060,90576
-0.2597,1.7117,2.2463,2,1141,90726
-0.6801,1.2667,2.2397,0,431,90904
-0.5330,1.0562,2.2434,1,1061,91053
-0.2766,1.7124,2.2424,2,1140,91201
-6.9385,-5.1308,2.0995,0,3042,91380
-1.8609,-3.2139,2.1887,1,1062,91528
-2.1878,-5.7617,2.0528,2,1129,91677
-0.1254,0.8642,2.2204,0,451,91856
-0.3254,1.2003,2.2178,1,1063,92005
-0.1376,1.6279,2.2153,0,1133,92334
-0.0382,1.4202,2.2173,1,1081,92482
0.0134,1.5294,2.2194,2,1125,92631
-0.2425,0.8806,2.1916,0,458,92810
-0.4424,1.1977,2.1877,1,1081,92957
-0.2618,1.6459,2.1809,2,1124,93106
-0.6944,1.1420,2.1277,0,462,93286
-0.6288,1.0504,2.1326,1,1076,93433
-0.4060,1.6702,2.1087,2,1116,93583
-0.8351,1.2825,2.0247,0,465,93762
-0.6493,1.0347,2.0438,1,1077,93911
-0.4354,1.6412,1.9998,2,1107,94060
-0.8210,1.2911,1.8715,0,469,94238
-0.6450,1.0539,1.9012,1,1084,94386
-0.4305,1.6651,1.8285,2,1118,94535
-0.7657,1.3692,1.6417,0,464,94714
-0.5865,1.1132,1.6906,1,1096,94864
-0.3968,1.6382,1.5949,2,1124,95011
-0.6024,1.4408,1.4095,0,452,95191
-0.4396,1.1847,1.4735,1,1100,95338
-0.2852,1.5681,1.3782,2,1130,95486
-0.3868,1.4421,1.2349,0,449,95667
-1.9790,4.2189,0.4007,1,2136,95815
-1.8680,1.8101,1.1319,2,1140,95963
-1.0596,2.0052,1.5448,0,467,96143
-3.4909,5.6720,0.8912,1,2689,96291
-3.0014,3.6055,1.2645,2,1684,96440
-7.6552,5.3670,-0.1141,0,2588,96620
-5.8098,3.9041,0.3604,1,2792,96768
-4.2408,1.6767,1.0884,2,1332,96917
-2.0475,1.9948,1.6501,0,724,97096
-2.5793,2.5713,1.5647,1,1792,97245
-1.9286,-0.7402,2.0756,2,357,97394
-0.5904,1.0809,2.1825,0,456,97572
-2.7115,4.0738,2.1218,1,2147,97721
-2.0388,0.1059,2.2126,2,602,97869
-0.8131,1.2592,2.2355,0,460,98049
-2.8192,3.9717,2.2323,1,2142,98196
-2.4214,1.8815,2.2425,0,1131,98525
-3.7522,3.1562,2.2470,1,2142,98673
-3.0019,1.3088,2.2510,2,1018,98822
-1.2580,1.8482,2.2543,0,486,99001
-2.8604,4.0001,2.2544,1,2155,99149
-2.3684,1.5075,2.2580,2,1021,99298
-1.2186,1.8620,2.2560,0,474,99477
-2.8026,4.0288,2.2544,1,2152,99627
-2.4002,1.8753,2.2580,0,1128,99953
-3.7400,3.1732,2.2617,1,2143,100102
-2.9927,1.3155,2.2580,2,1019,100251
-1.2743,1.8449,2.2560,0,491,100429
-2.8752,3.9927,2.2544,1,2155,100578
-2.3735,1.4771,2.2580,2,1013,100725
-1.2497,1.8359,2.2560,0,485,100907
-2.8482,3.9836,2.2544,1,2149,101054
-2.3577,1.4705,2.2580,2,1010,101202
-1.2545,1.8272,2.2560,0,487,101383
-2.8637,3.9872,2.2544,1,2153,101530
-2.3639,1.4671,2.2580,0,1009,101859
-4.0361,2.9203,2.2618,1,2158,102007
-3.2114,1.2146,2.2580,2,1018,102155
-1.2481,1.8386,2.2560,0,484,102335
-2.8489,4.0020,2.2544,1,2153,102483
-2.3581,1.4907,2.2580,0,1016,102811
-4.0135,2.9357,2.2618,1,2155,102960
-3.1827,1.1906,2.2580,2,1008,103109
-1.2692,1.8169,2.2560,0,492,103287
-2.8715,3.9533,2.2544,1,2146,103436
-2.3729,1.4737,2.2580,2,1012,103584
-1.2758,1.8259,2.2560,0,493,103763
-2.8797,3.9642,2.2544,1,2150,103912
-2.3757,1.4704,2.2580,0,1011,104240
-1.4150,0.6360,2.2548,1,1143,104389
-1.3222,1.5121,2.2545,2,1009,104537
-1.1593,1.5933,2.2560,0,487,104716
1.4719,-1.8328,2.2472,1,35,104864
1.7888,-1.8234,2.2475,0,1017,105193
8.3116,0.9762,2.2617,1,2149,105341
1.6165,-0.9687,2.2580,2,1006,105490
0.9358,0.7864,2.2560,0,486,105669
0.6978,1.8610,2.2587,1,1133,105817
0.3426,1.2979,2.2580,0,1113,106145
0.1851,1.7230,2.2587,1,1136,106293
3.0828,7.3374,2.2580,0,3042,106621
1.6948,-1.0216,2.2479,1,268,106771
2.9527,-0.6864,2.2484,2,1403,106919
0.3968,2.2674,2.2559,0,28,107098
1.4205,-1.4717,2.2479,1,138,107246
2.0355,-1.3847,2.2467,0,1100,107574
4.0729,0.8716,2.2470,1,1100,107722
1.6096,-0.3249,2.2543,2,1072,107870
