X,Y,Z,ID,TOF,TIME
-2.8616,0.6566,0.4235,1,985,92390
-2.0935,1.0632,0.8653,2,897,92538
-4.2829,2.8618,0.0369,0,2293,92719
-3.1811,0.8193,0.9856,1,984,92868
-2.3428,1.1844,1.2910,2,896,93018
-0.9011,0.0295,1.6467,0,931,93195
-0.4801,1.0697,1.3250,1,982,93343
-1.0829,0.1297,0.6353,2,900,93493
-4.0240,2.4314,-1.1619,0,2290,93671
-2.9942,0.5040,0.3493,1,978,93819
-2.0881,1.0051,0.8684,2,903,93967
-4.3018,2.7902,0.0290,0,2285,94147
-3.1998,0.7963,0.9700,1,983,94295
-2.3397,1.1739,1.2838,2,897,94443
-4.4927,2.8896,0.7513,0,2295,94623
-3.3213,0.8725,1.3816,1,979,94772
-2.4566,1.2207,1.5899,2,899,94919
-4.5711,2.8848,1.2499,0,2289,95099
-3.3988,0.9235,1.6634,1,985,95249
-2.5152,1.2608,1.8058,2,899,95397
-4.5918,2.8921,1.5808,0,2285,95576
-3.4242,0.9501,1.8555,1,986,95724
-2.5558,1.2714,1.9494,2,903,95874
-4.6420,2.8990,1.7989,0,2292,96052
-3.4584,0.9583,1.9864,1,990,96200
-2.5714,1.2827,2.0514,2,904,96349
-4.6339,2.8927,1.9565,0,2289,96528
-3.4406,0.9359,2.0799,1,980,96676
-2.5747,1.2586,2.1224,2,906,96825
-4.6548,2.8670,2.0665,0,2288,97005
-3.4502,0.9175,2.1475,1,976,97153
-2.5299,1.2649,2.1764,2,893,97301
-4.6312,2.9063,2.1450,0,2288,97481
-3.4354,0.9397,2.1942,1,979,97629
-2.5778,1.2586,2.2094,2,906,97778
-4.6626,2.8670,2.1921,0,2288,97957
-3.4569,0.9175,2.2212,1,976,98106
