X,Y,Z,ID,TOF,TIME
0.0322,0.0915,0.1769,0,898,66542
0.0284,0.0963,0.1702,1,955,66692
0.0236,0.0883,0.1777,2,983,66841
0.0239,0.0734,0.1661,0,904,67019
0.0361,0.0568,0.1844,1,944,67167
0.0526,0.0782,0.1637,2,988,67315
0.0549,0.0734,0.1599,0,904,67495
0.0558,0.0717,0.1627,1,948,67643
0.0418,0.0552,0.1773,2,980,67792
0.0422,0.0553,0.1793,0,905,67972
0.0394,0.0611,0.1736,1,946,68120
0.0351,0.0586,0.1773,2,980,68269
0.0380,0.0736,0.1900,0,899,68448
0.0426,0.0698,0.1942,1,944,68596
0.0489,0.0802,0.1857,2,984,68745
0.0494,0.0691,0.1769,0,902,68924
0.0302,0.0961,0.1506,1,958,69073
0.0203,0.0856,0.1633,2,985,69223
0.0201,0.0746,0.1553,0,906,69400
0.0394,0.0504,0.1780,1,944,69548
0.0454,0.0559,0.1697,2,982,69697
0.0503,0.0736,0.1869,0,899,69876
0.0492,0.0773,0.1833,1,946,70025
0.0454,0.0727,0.1865,2,982,70173
0.0485,0.0837,0.1961,0,895,70352
0.0460,0.0913,0.1887,1,948,70501
0.0402,0.0842,0.1954,2,981,70649
0.0430,0.0918,0.2007,0,893,70830
0.0443,0.0881,0.2049,1,945,70978
0.0525,0.0978,0.1950,2,986,71126
0.0506,0.0823,0.1831,0,898,71306
0.0540,0.0784,0.1887,1,945,71454
0.0399,0.0659,0.2038,2,977,71603
0.0404,0.0593,0.1978,0,901,71782
0.0281,0.0739,0.1800,1,949,71930
0.0285,0.0761,0.1764,2,982,72080
0.0342,0.1004,0.1969,0,892,72258
0.0426,0.0892,0.2104,1,944,72406
0.0507,0.0991,0.2005,2,985,72556
0.0494,0.0722,0.1738,0,902,72734
0.0524,0.0708,0.1768,1,946,72883
0.0505,0.0680,0.1810,2,983,73032
0.0518,0.0610,0.1754,0,904,73210
0.0539,0.0580,0.1769,1,943,73359
0.0521,0.0559,0.1764,2,982,73507
0.0543,0.0528,0.1739,0,906,73687
0.0492,0.0578,0.1671,1,946,73836
0.0436,0.0539,0.1718,2,981,73985
0.0472,0.0736,0.1900,0,899,74163
0.0507,0.0709,0.1931,1,943,74311
0.0450,0.0646,0.2017,2,978,74460
0.0460,0.0542,0.1901,0,903,74640
0.0410,0.0622,0.1823,1,945,74787
0.0418,0.0619,0.1840,2,980,74937
0.0416,0.0503,0.1747,0,907,75116
0.0378,0.0567,0.1681,1,947,75264
0.0404,0.0613,0.1642,2,983,75413
0.0471,0.1024,0.2015,0,890,75592
0.0349,0.1193,0.1866,1,955,75742
0.0253,0.1106,0.1958,2,984,75890
0.0236,0.0965,0.1815,0,896,76068
0.0410,0.0741,0.2028,1,943,76217
0.0489,0.0836,0.1924,2,984,76365
0.0490,0.0666,0.1777,0,903,76545
0.0602,0.0528,0.1921,1,939,76693
0.0728,0.0640,0.1781,2,986,76840
0.0747,0.0711,0.1846,0,900,77021
0.0811,0.0635,0.1911,1,938,77168
0.0865,0.0680,0.1840,2,988,77318
